Date,4503.T,4523.T,4578.T,4661.T,6758.T,6762.T,6954.T,7203.T,7974.T,8035.T,8053.T,8306.T,8308.T,8316.T,9432.T,9984.T
2023-10-25,1826.7620849609375,7809.00439453125,4832.748046875,4655.341796875,2504.6494140625,1131.199951171875,3674.034423828125,2525.442138671875,6057.1064453125,19960.876953125,2795.019287109375,1182.4053955078125,765.8334350585938,2330.9892578125,166.4329071044922,6258.8876953125
2023-10-26,1798.2554931640625,7777.47412109375,4821.0673828125,4633.466796875,2434.081787109375,1089.0,3569.2578125,2481.91650390625,5994.37890625,18956.216796875,2779.867431640625,1170.9488525390625,756.8235473632812,2302.518798828125,165.1951141357422,5997.89404296875
2023-10-27,1802.46142578125,7682.8828125,4860.001953125,4694.11962890625,2409.234130859375,1115.800048828125,3604.509765625,2524.00732421875,6097.291015625,19220.859375,2830.0576171875,1197.6805419921875,780.8496704101562,2364.958984375,167.00416564941406,6093.16162109375
2023-10-30,1769.7489013671875,7422.0419921875,4770.453125,4700.08544921875,2429.1123046875,1124.199951171875,3577.091796875,2462.30615234375,5995.35888671875,19407.08984375,2792.17822265625,1174.290283203125,762.1519165039062,2304.136474609375,165.3855438232422,6069.34521484375
2023-10-31,1775.823974609375,7606.4462890625,4915.4833984375,4829.34521484375,2469.86279296875,1111.5999755859375,3577.091796875,2477.611572265625,6097.291015625,19362.982421875,2782.70849609375,1200.0672607421875,778.427734375,2335.842041015625,168.33717346191406,6077.2841796875
2023-11-01,1816.948486328125,7723.0126953125,5188.025390625,5033.17822265625,2543.411865234375,1157.800048828125,3726.912353515625,2594.317626953125,6184.52099609375,19985.3828125,2850.417724609375,1233.9595947265625,806.4259643554688,2409.9287109375,169.76536560058594,6139.80322265625
2023-11-02,1730.0263671875,7762.1865234375,5268.814453125,5204.19873046875,2554.3447265625,1140.0,3733.766845703125,2640.235107421875,6230.58642578125,20642.0859375,2897.76708984375,1235.3916015625,800.8069458007812,2421.899169921875,169.098876953125,6232.09423828125
2023-11-06,1667.87255859375,7808.04931640625,5201.65283203125,5261.86865234375,2601.05859375,1210.0,3932.548828125,2722.503173828125,6304.0947265625,21083.15625,3029.3974609375,1212.0013427734375,769.3209838867188,2374.664794921875,168.43235778808594,6360.10986328125
2023-11-07,1666.4705810546875,7403.8876953125,5173.4248046875,5070.96142578125,2614.973388671875,1189.5999755859375,3858.127685546875,2709.110595703125,6258.02978515625,20794.009765625,3036.973388671875,1202.9315185546875,768.3521728515625,2357.84130859375,166.52810668945312,6377.97265625
2023-11-08,1673.9478759765625,7684.7939453125,5296.06884765625,4969.54248046875,2652.74169921875,1186.4000244140625,3765.101806640625,2637.364990234375,6639.29443359375,20838.1171875,2969.73779296875,1152.809326171875,720.590576171875,2240.40234375,160.24403381347656,6190.4140625
2023-11-09,1689.369384765625,7654.21923828125,5276.60107421875,5062.0126953125,2631.86962890625,1207.800048828125,3778.81103515625,2695.239501953125,7008.79736328125,21411.509765625,3036.973388671875,1167.1300048828125,727.3721313476562,2240.40234375,161.57701110839844,6256.90380859375
